x,original,kalman
1.8720000000,2.6275010693,2.7866540275
1.8730000000,2.6753843624,2.7644000945
1.8740000000,3.2721744946,2.8659549745
1.8750000000,2.2814519289,2.7490543654
1.8760000000,2.7547000387,2.7501835000
1.8770000000,2.7177356010,2.7436939202
1.8780000000,2.6097544154,2.7169060193
1.8790000000,3.0932676541,2.7921783462
1.8800000000,3.1793159721,2.8696058714
1.8810000000,2.4901740476,2.7937195067
1.8820000000,2.5441030247,2.7437962103
1.8830000000,2.2896026503,2.6529574983
1.8840000000,2.6862046038,2.6596069194
1.8850000000,2.8009981710,2.6878851697
1.8860000000,2.6990397645,2.6901160887
1.8870000000,2.7091334498,2.6939195609
1.8880000000,2.4219409622,2.6395238412
1.8890000000,2.4035016283,2.5923193986
1.8900000000,2.5601544186,2.5858864026
1.8910000000,2.9202704549,2.6527632131
1.8920000000,2.9013142426,2.7024734190
1.8930000000,2.4076789990,2.6435145350
1.8940000000,2.4860452793,2.6120206838
1.8950000000,3.0868935708,2.7069952612
1.8960000000,2.7202735787,2.7096509247
1.8970000000,2.7023641036,2.7081935605
1.8980000000,2.9977886427,2.7661125769
1.8990000000,2.6021273278,2.7333155271
1.9000000000,2.4913974157,2.6849319048
1.9010000000,2.8382777594,2.7156010757
1.9020000000,2.0649182780,2.5854645162
1.9030000000,2.7422504780,2.6168217086
1.9040000000,2.9562117188,2.6846997106
1.9050000000,2.8879121432,2.7253421971
1.9060000000,2.5805972501,2.6963932077
1.9070000000,2.6834664722,2.6938078606
1.9080000000,2.8065808410,2.7163624567
1.9090000000,2.3399331213,2.6410765896
1.9100000000,3.3957752264,2.7920163170
1.9110000000,2.6902991462,2.7716728828
1.9120000000,2.5518141752,2.7277011413
1.9130000000,2.8596008549,2.7540810840
1.9140000000,2.7127605538,2.7458169780
1.9150000000,2.5074184706,2.6981372765
1.9160000000,2.8287237031,2.7242545618
1.9170000000,2.9874454861,2.7768927467
1.9180000000,2.9316662885,2.8078474551
1.9190000000,3.0446514945,2.8552082629
1.9200000000,2.6892105249,2.8220087153
1.9210000000,3.2326357712,2.9041341265
1.9220000000,2.5022589677,2.8237590947
1.9230000000,2.9694050890,2.8528882936
1.9240000000,2.7733612937,2.8369828936
1.9250000000,2.9699186067,2.8635700362
1.9260000000,2.7017099031,2.8311980096
1.9270000000,2.7997197088,2.8249023494
1.9280000000,3.5365076143,2.9672234024
1.9290000000,2.7462058476,2.9230198915
1.9300000000,2.7569423191,2.8898043770
1.9310000000,2.7487410703,2.8615917156
1.9320000000,2.7175075323,2.8327748790
1.9330000000,2.7481994690,2.8158597970
1.9340000000,3.0422232905,2.8611324957
1.9350000000,3.1169539372,2.9122967840
1.9360000000,2.9216561153,2.9141686502
1.9370000000,2.7160278018,2.8745404806
1.9380000000,2.3960407215,2.7788405287
1.9390000000,2.5629298431,2.7356583916
1.9400000000,2.8551506313,2.7595568396
1.9410000000,2.3578197151,2.6792094147
1.9420000000,3.1139795871,2.7661634491
1.9430000000,2.6136602039,2.7356628001
1.9440000000,2.3930840111,2.6671470423
1.9450000000,2.8497064587,2.7036589256
1.9460000000,2.6609426817,2.6951156768
1.9470000000,2.8337405132,2.7228406441
1.9480000000,2.2653712005,2.6313467554
1.9490000000,2.3506715484,2.5752117140
1.9500000000,3.3678924035,2.7337478519
1.9510000000,3.2866650933,2.8443313002
1.9520000000,2.7011985730,2.8157047547
1.9530000000,2.7399525739,2.8005543186
1.9540000000,2.9464319808,2.8297298510
1.9550000000,3.1658408655,2.8969520539
1.9560000000,3.1047838938,2.9385184219
1.9570000000,3.0349226423,2.9577992660
1.9580000000,3.1946866832,3.0051767494
1.9590000000,2.8765514102,2.9794516816
1.9600000000,2.3930067516,2.8621626956
1.9610000000,2.9969915358,2.8891284636
1.9620000000,2.8397735440,2.8792574797
1.9630000000,2.6338246384,2.8301709114
1.9640000000,2.9394285494,2.8520224390
1.9650000000,2.9853618060,2.8786903124
1.9660000000,3.0253216701,2.9080165840
1.9670000000,2.6393250854,2.8542782843
1.9680000000,2.7806132163,2.8395452707
1.9690000000,2.6326053853,2.7981572936
1.9700000000,3.1411067782,2.8667471905
1.9710000000,2.9582966356,2.8850570795
1.9720000000,2.5250508256,2.8130558287
1.9730000000,2.5415747082,2.7587596046
1.9740000000,3.0341623949,2.8138401627
1.9750000000,2.5688326712,2.7648386644
1.9760000000,2.7091141766,2.7536937668
1.9770000000,2.9451143950,2.7919778925
1.9780000000,2.9965862595,2.8328995659
1.9790000000,2.9544321241,2.8572060775
1.9800000000,3.0277819303,2.8913212481
1.9810000000,3.3924596348,2.9915489254
1.9820000000,2.7423107255,2.9417012854
1.9830000000,2.7650560580,2.9063722400
1.9840000000,3.1697938527,2.9590565625
1.9850000000,2.6443014795,2.8961055459
1.9860000000,2.8082489995,2.8785342366
1.9870000000,2.6182474373,2.8264768768
1.9880000000,2.7707505246,2.8153316063
1.9890000000,3.0341202064,2.8590893264
1.9900000000,2.5942893467,2.8061293304
1.9910000000,2.8142292656,2.8077493175
1.9920000000,2.5610574265,2.7584109393
1.9930000000,2.8979189405,2.7863125395
1.9940000000,3.1181581498,2.8526816616
1.9950000000,3.1135389162,2.9048531125
1.9960000000,2.7212978867,2.8681420673
1.9970000000,2.7415201714,2.8428176881
1.9980000000,2.6978156489,2.8138172803
1.9990000000,2.9208543689,2.8352246980
2.0000000000,3.1669244176,2.9015646419
2.0010000000,3.0053957725,2.9223308680
2.0020000000,2.7821190243,2.8942884993
2.0030000000,2.6914335327,2.8537175060
2.0040000000,2.7509937441,2.8331727536
2.0050000000,3.1317379296,2.8928857888
2.0060000000,3.2160804915,2.9575247293
2.0070000000,2.6176279731,2.8895453781
2.0080000000,2.7742616618,2.8664886348
2.0090000000,2.9465960364,2.8825101152
2.0100000000,3.2504123981,2.9560905717
2.0110000000,3.2027649341,3.0054254442
2.0120000000,2.9071822504,2.9857768054
2.0130000000,3.0205053821,2.9927225208
2.0140000000,3.1097043737,3.0161188914
2.0150000000,2.7272141575,2.9583379446
2.0160000000,2.5570562177,2.8780815992
2.0170000000,2.9492661422,2.8923185078
2.0180000000,2.7509296892,2.8640407441
2.0190000000,2.8955959023,2.8703517757
2.0200000000,2.5942265648,2.8151267335
2.0210000000,2.6895847990,2.7900183466
2.0220000000,3.0333760808,2.8386898935
2.0230000000,2.9280131975,2.8565545543
2.0240000000,3.2197258551,2.9291888144
2.0250000000,2.8611312508,2.9155773017
2.0260000000,2.7875198451,2.8899658104
2.0270000000,2.9888106103,2.9097347704
2.0280000000,2.8544316732,2.8986741509
2.0290000000,2.8053880463,2.8800169300
2.0300000000,3.0164329602,2.9073001360
2.0310000000,2.9189864974,2.9096374083
2.0320000000,3.0478286044,2.9372756475
2.0330000000,2.9777332213,2.9453671623
2.0340000000,3.3497024920,3.0262342282
2.0350000000,3.1776833849,3.0565240596
2.0360000000,3.0307931655,3.0513778807
2.0370000000,3.0870617185,3.0585146483
2.0380000000,3.1946936986,3.0857504584
2.0390000000,2.4489387984,2.9583881264
2.0400000000,2.9626853955,2.9592475802
2.0410000000,3.2641959351,3.0202372512
2.0420000000,2.9529997488,3.0067897507
2.0430000000,3.2869528702,3.0628223746
2.0440000000,3.2215195170,3.0945618031
2.0450000000,2.8906340927,3.0537762610
2.0460000000,3.1439245109,3.0718059110
2.0470000000,2.9281378803,3.0430723049
2.0480000000,2.7148690642,2.9774316567
2.0490000000,2.8592754386,2.9538004131
2.0500000000,2.8203739045,2.9271151114
2.0510000000,2.9942952451,2.9405511381
2.0520000000,2.9172291413,2.9358867388
2.0530000000,2.6683584686,2.8823810847
2.0540000000,2.8060860647,2.8671220807
2.0550000000,3.1944866296,2.9325949905
2.0560000000,2.9722402029,2.9405240330
2.0570000000,2.7852766137,2.9094745491
2.0580000000,2.6095368256,2.8494870044
2.0590000000,2.5972351074,2.7990366250
2.0600000000,3.2527267413,2.8897746483
2.0610000000,2.9139802628,2.8946157712
2.0620000000,3.3509794097,2.9858884989
2.0630000000,2.9492257945,2.9785559580
2.0640000000,3.3227579707,3.0473963606
2.0650000000,3.0393482755,3.0457867435
2.0660000000,3.3445900359,3.1055474020
2.0670000000,3.3533797641,3.1551138744
2.0680000000,3.3234271722,3.1887765340
2.0690000000,3.0707899989,3.1651792270
2.0700000000,2.7113173719,3.0744068560
2.0710000000,3.2341685252,3.1063591898
2.0720000000,3.2468914275,3.1344656373
2.0730000000,2.8033208337,3.0682366766
2.0740000000,3.0758468583,3.0697587129
2.0750000000,3.4968977988,3.1551865301
2.0760000000,2.9489379835,3.1139368208
2.0770000000,2.9944212950,3.0900337156
2.0780000000,3.2167419288,3.1153753583
2.0790000000,3.0450342200,3.1013071306
2.0800000000,2.9879099360,3.0786276917
2.0810000000,2.6839420917,2.9996905717
2.0820000000,2.7557131077,2.9508950789
2.0830000000,2.8562585371,2.9319677705
2.0840000000,3.1220958307,2.9699933826
2.0850000000,2.8719116689,2.9503770398
2.0860000000,3.1234584244,2.9849933168
2.0870000000,2.8924504031,2.9664847340
2.0880000000,3.1690387312,3.0069955335
2.0890000000,2.6867132887,2.9429390845
2.0900000000,3.3366864615,3.0216885599
2.0910000000,3.2895236843,3.0752555848
2.0920000000,2.9891362899,3.0580317258
2.0930000000,2.6516969218,2.9767647650
2.0940000000,2.6862169416,2.9186552003
2.0950000000,2.8822545382,2.9113750679
2.0960000000,3.1424019203,2.9575804384
2.0970000000,3.2882742799,3.0237192067
2.0980000000,3.2403258491,3.0670405351
2.0990000000,3.1569864817,3.0850297245
2.1000000000,3.0673031169,3.0814844029
2.1010000000,2.8063276347,3.0264530493
2.1020000000,2.9223804963,3.0056385387
2.1030000000,3.3645010618,3.0774110433
2.1040000000,3.2091604649,3.1037609276
2.1050000000,3.2546637407,3.1339414903
2.1060000000,2.6618768918,3.0395285706
2.1070000000,3.3979169201,3.1112062405
2.1080000000,3.1767035114,3.1243056947
2.1090000000,2.9862539926,3.0966953542
2.1100000000,2.9964511926,3.0766465219
2.1110000000,3.2746309738,3.1162434123
2.1120000000,2.6654763907,3.0260900080
2.1130000000,3.4325274291,3.1073774922
2.1140000000,2.9874234837,3.0833866905
2.1150000000,2.8560148904,3.0379123305
2.1160000000,3.1808933130,3.0665085270
2.1170000000,3.0415134272,3.0615095070
2.1180000000,3.0063267620,3.0504729580
2.1190000000,3.3167239200,3.1037231504
2.1200000000,3.1102134053,3.1050212014
2.1210000000,3.3573075993,3.1554784810
2.1220000000,3.2888114033,3.1821450654
2.1230000000,2.6913705224,3.0839901568
2.1240000000,2.9859134037,3.0643748062
2.1250000000,2.6664851873,2.9847968824
2.1260000000,3.2218659775,3.0322107014
2.1270000000,2.5999101153,2.9457505842
2.1280000000,3.0900458494,2.9746096372
2.1290000000,3.3537502611,3.0504377620
2.1300000000,3.2492651603,3.0902032417
2.1310000000,3.0060103494,3.0733646632
2.1320000000,3.0411431901,3.0669203686
2.1330000000,3.0355134271,3.0606389803
2.1340000000,3.3440296497,3.1173171142
2.1350000000,3.2445989004,3.1427734714
2.1360000000,3.4101087080,3.1962405187
2.1370000000,3.2335648362,3.2037053822
2.1380000000,3.0318715872,3.1693386232
2.1390000000,2.5590689087,3.0472846803
2.1400000000,3.2429190196,3.0864115482
2.1410000000,3.1587132534,3.1008718892
2.1420000000,3.2730599140,3.1353094942
2.1430000000,3.0523629502,3.1187201854
2.1440000000,3.3510385137,3.1651838510
2.1450000000,2.7969891340,3.0915449076
2.1460000000,3.2334922291,3.1199343719
2.1470000000,3.1715296235,3.1302534222
2.1480000000,3.4440721332,3.1930171644
2.1490000000,3.1349219958,3.1813981307
2.1500000000,3.2491006033,3.1949386252
2.1510000000,2.9134304698,3.1386369941
2.1520000000,2.8819841697,3.0873064292
2.1530000000,3.2364428873,3.1171337209
2.1540000000,3.5342850084,3.2005639784
2.1550000000,2.7812014185,3.1166914664
2.1560000000,2.8626126676,3.0658757066
2.1570000000,2.8498772484,3.0226760150
2.1580000000,2.8666123812,2.9914632882
2.1590000000,3.2578254911,3.0447357288
2.1600000000,3.4354185429,3.1228722916
2.1610000000,2.5858032986,3.0154584930
2.1620000000,3.0056114062,3.0134890757
2.1630000000,3.1168566455,3.0341625896
2.1640000000,3.0761382811,3.0425577279
2.1650000000,3.4363279645,3.1213117752
2.1660000000,3.3241384238,3.1618771050
2.1670000000,3.1014924106,3.1498001661
2.1680000000,3.5334728226,3.2265346974
2.1690000000,3.2349997035,3.2282276986
2.1700000000,3.0168800934,3.1859581776
2.1710000000,3.3953447460,3.2278354913
2.1720000000,3.4260584643,3.2674800859
2.1730000000,4.0240213910,3.4187883469
2.1740000000,3.2361477724,3.3822602320
2.1750000000,3.2843860985,3.3626854053
2.1760000000,3.6305512010,3.4162585644
2.1770000000,3.5724546030,3.4474977721
2.1780000000,3.3931241925,3.4366230562
2.1790000000,2.7163660827,3.2925716615
2.1800000000,3.4124392345,3.3165451761
2.1810000000,3.0099266203,3.2552214649
2.1820000000,3.5347143520,3.3111200424
2.1830000000,2.8565408351,3.2202042009
2.1840000000,3.2170047026,3.2195643012
2.1850000000,2.6435220575,3.1043558525
2.1860000000,3.4084764231,3.1651799666
2.1870000000,3.6268939484,3.2575227630
2.1880000000,3.4126257285,3.2885433561
2.1890000000,3.0580606727,3.2424468194
2.1900000000,3.5404602579,3.3020495071
2.1910000000,3.1955153343,3.2807426726
2.1920000000,3.2327464111,3.2711434203
2.1930000000,3.2676612343,3.2704469831
2.1940000000,2.9170408503,3.1997657565
2.1950000000,2.9294927378,3.1457111528
2.1960000000,3.3761469562,3.1917983135
2.1970000000,3.1308573099,3.1796101128
2.1980000000,3.3701293372,3.2177139577
2.1990000000,3.1422522844,3.2026216230
2.2000000000,2.5992457960,3.0819464576
2.2010000000,3.6098422571,3.1875256175
2.2020000000,3.2838056065,3.2067816153
2.2030000000,3.1232345360,3.1900721994
2.2040000000,3.2273227248,3.1975223045
2.2050000000,3.2966202030,3.2173418842
2.2060000000,2.9749202233,3.1688575520
2.2070000000,3.1161020427,3.1583064502
2.2080000000,3.1055057755,3.1477463152
2.2090000000,3.5989584441,3.2379887410
2.2100000000,3.5599674137,3.3023844756
2.2110000000,3.2241195947,3.2867314994
2.2120000000,3.4260509674,3.3145953930
2.2130000000,3.1982425071,3.2913248158
2.2140000000,3.3513615801,3.3033321687
2.2150000000,3.1185835498,3.2663824449
2.2160000000,3.3299905702,3.2791040699
2.2170000000,3.4673176146,3.3167467789
2.2180000000,3.5809630553,3.3695900342
2.2190000000,3.1337341638,3.3224188601
2.2200000000,2.9672989773,3.2513948835
2.2210000000,3.0343263089,3.2079811686
2.2220000000,3.3559263828,3.2375702114
2.2230000000,3.4375155609,3.2775592813
2.2240000000,3.1096953331,3.2439864917
2.2250000000,3.2740137897,3.2499919513
2.2260000000,2.9066805366,3.1813296683
2.2270000000,3.5326089931,3.2515855333
2.2280000000,3.2152401978,3.2443164662
2.2290000000,3.4863797107,3.2927291151
2.2300000000,3.1205020716,3.2582837064
2.2310000000,3.1651439852,3.2396557622
2.2320000000,3.2892428547,3.2495731807
2.2330000000,3.5092372973,3.3015060040
2.2340000000,3.2122813868,3.2836610806
2.2350000000,3.0217377789,3.2312764202
2.2360000000,3.3026476790,3.2455506720
2.2370000000,3.1278236731,3.2220052722
2.2380000000,3.2888243723,3.2353690922
2.2390000000,3.0636630024,3.2010278743
2.2400000000,3.3371504867,3.2282523968
2.2410000000,3.5562635562,3.2938546286
2.2420000000,3.0598440677,3.2470525165
2.2430000000,3.1817123397,3.2339844811
2.2440000000,3.0939583114,3.2059792472
2.2450000000,3.2110476620,3.2069929301
2.2460000000,2.9387160941,3.1533375629
2.2470000000,2.9410194194,3.1108739342
2.2480000000,3.2953806622,3.1477752798
2.2490000000,3.4376610559,3.2057524350
2.2500000000,3.3146443457,3.2275308172
2.2510000000,3.4550426686,3.2730331875
2.2520000000,3.4082011486,3.3000667797
2.2530000000,3.0491856281,3.2498905494
2.2540000000,3.6126851005,3.3224494596
2.2550000000,3.3900282891,3.3359652255
2.2560000000,3.7651433061,3.4218008416
2.2570000000,3.3465587967,3.4067524326
2.2580000000,3.0777324862,3.3409484433
2.2590000000,3.0047551860,3.2737097919
2.2600000000,3.2943225323,3.2778323399
2.2610000000,3.6030834050,3.3428825530
2.2620000000,3.4069243751,3.3556909174
2.2630000000,3.5106792654,3.3866885870
2.2640000000,3.4661410097,3.4025790715
2.2650000000,3.0596666546,3.3339965882
2.2660000000,3.2376691408,3.3147310987
2.2670000000,3.0771387920,3.2672126373
2.2680000000,3.3889695529,3.2915640204
2.2690000000,2.8077716721,3.1948055508
2.2700000000,3.7315662879,3.3021576982
2.2710000000,3.6512447503,3.3719751086
2.2720000000,3.3874935864,3.3750788042
2.2730000000,3.2857846244,3.3572199682
2.2740000000,3.4782885328,3.3814336812
2.2750000000,3.3236638843,3.3698797218
2.2760000000,3.4691587408,3.3897355256
2.2770000000,3.2619228792,3.3641729963
2.2780000000,3.5405152149,3.3994414400
2.2790000000,3.4079555348,3.4011442590
2.2800000000,3.4221844373,3.4053522946
2.2810000000,3.1488429231,3.3540504203
2.2820000000,3.5031476561,3.3838698675
2.2830000000,3.5201658879,3.4111290716
2.2840000000,3.2742457856,3.3837524144
2.2850000000,3.3549618323,3.3779942980
2.2860000000,3.1307598408,3.3285474065
2.2870000000,4.2259000236,3.5080179299
2.2880000000,3.0020125876,3.4068168615
2.2890000000,3.7223568333,3.4699248558
2.2900000000,3.4656736113,3.4690746069
2.2910000000,3.7997302291,3.5352057314
2.2920000000,3.1078136697,3.4497273190
2.2930000000,3.2380425992,3.4073903751
2.2940000000,3.2378548813,3.3734832763
2.2950000000,3.3139549633,3.3615776137
2.2960000000,3.1624742938,3.3217569497
2.2970000000,3.2987038975,3.3171463393
2.2980000000,3.6186938776,3.3774558469
2.2990000000,3.3309993638,3.3681645503
2.3000000000,2.6957405588,3.2336797520
2.3010000000,3.3227371422,3.2514912301
2.3020000000,3.1409135494,3.2293756939
2.3030000000,3.2286007071,3.2292206966
2.3040000000,3.3165368812,3.2466839335
2.3050000000,2.9451795439,3.1863830556
2.3060000000,3.1170497808,3.1725164006
2.3070000000,3.6155718664,3.2611274938
2.3080000000,3.2739869620,3.2636993874
2.3090000000,3.5233850547,3.3156365209
2.3100000000,3.5036440449,3.3532380257
2.3110000000,3.0442804213,3.2914465048
2.3120000000,2.8964025662,3.2124377171
2.3130000000,3.7997241911,3.3298950119
2.3140000000,3.6321004462,3.3903360987
2.3150000000,3.5086194355,3.4139927661
2.3160000000,2.9222953396,3.3156532808
2.3170000000,3.3979868687,3.3321199984
2.3180000000,3.1543930914,3.2965746170
2.3190000000,3.5122395530,3.3397076042
2.3200000000,3.1987214023,3.3115103638
2.3210000000,3.4253429662,3.3342768843
2.3220000000,3.5431380309,3.3760491136
2.3230000000,3.1793034331,3.3366999775
2.3240000000,3.3800985169,3.3453796854
2.3250000000,3.1887578464,3.3140553176
2.3260000000,3.2224937805,3.2957430102
2.3270000000,3.7965176376,3.3958979357
2.3280000000,4.0063041204,3.5179791726
2.3290000000,2.9072306460,3.3958294673
2.3300000000,2.8797316784,3.2926099095
2.3310000000,3.4700504233,3.3280980123
2.3320000000,3.6103533641,3.3845490826
2.3330000000,3.6068884318,3.4290169525
2.3340000000,3.0143980751,3.3460931770
2.3350000000,3.6933755795,3.4155496575
2.3360000000,3.2191275745,3.3762652409
2.3370000000,3.5970643776,3.4204250682
2.3380000000,3.6428172612,3.4649035068
2.3390000000,3.5289685105,3.4777165076
2.3400000000,3.3021074702,3.4425947001
2.3410000000,3.1503300941,3.3841417789
2.3420000000,3.1348596643,3.3342853560
2.3430000000,3.4737945016,3.3621871851
2.3440000000,3.4234475255,3.3744392532
2.3450000000,3.5206143335,3.4036742692
2.3460000000,3.4050142740,3.4039422702
2.3470000000,3.4887639144,3.4209065990
2.3480000000,3.3882664039,3.4143785600
2.3490000000,2.9510278843,3.3217084249
2.3500000000,4.1109892242,3.4795645847
2.3510000000,3.4135765782,3.4663669834
2.3520000000,3.1684909751,3.4067917818
2.3530000000,3.4841254714,3.4222585197
2.3540000000,3.5109296253,3.4399927408
2.3550000000,3.6850134205,3.4889968767
2.3560000000,3.4128936072,3.4737762228
2.3570000000,3.6080955059,3.5006400795
2.3580000000,3.5506811610,3.5106482958
2.3590000000,3.4277779446,3.4940742255
